cand_id,cand_name,spe_id,spe_nam,ele_type,can_office_state,can_office_dis,can_office,cand_pty_aff,exp_amo,exp_date,agg_amo,sup_opp,pur,pay,file_num,amndt_ind,tran_id,image_num,receipt_dat,fec_election_yr,prev_file_num,dissem_dt
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,56.38,,147.7,S,Caging and Database Services(Estimate),Standard Data Services LLC,1712195,N,SE-S1274829,202307139582536439,13-JUL-23,2024,,13-JUL-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,83.43,,147.7,S,Phonebank Payroll Services(Estimate),LAV Services LLC,1712195,N,SE-S1274833,202307139582536438,13-JUL-23,2024,,13-JUL-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,118.39,,147.7,S,Leads / Phone Lists(Estimate),Cloud Data Services,1712195,N,SE-S1274825,202307139582536437,13-JUL-23,2024,,13-JUL-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,147.7,,147.7,S,PHONEBANK IT/TECH SUPPORT(Estimate),Wired4Data,1712195,N,SE-S1274837,202307139582536440,13-JUL-23,2024,,13-JUL-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,12.01,,9310.52,S,Caging and Database Services(Estimate),Standard Data Services LLC,1718155,N,SE-S1370371,202307279584093463,27-JUL-23,2024,,27-JUL-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,17.78,,9310.52,S,Phonebank Payroll Services(Estimate),LAV Services LLC,1718155,N,SE-S1370375,202307279584093462,27-JUL-23,2024,,27-JUL-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,25.23,,9310.52,S,Leads / Phone Lists(Estimate),Cloud Data Services,1718155,N,SE-S1370367,202307279584093461,27-JUL-23,2024,,27-JUL-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,31.47,,9310.52,S,PHONEBANK IT/TECH SUPPORT(Estimate),Wired4Data,1718155,N,SE-S1370379,202307279584093464,27-JUL-23,2024,,27-JUL-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,30.48,,68.84,S,Phonebank Payroll Services(Estimate),LAV Services LLC,1698006,N,SE-S1258015,202304139580386162,13-APR-23,2024,,13-APR-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,34.69,,68.84,S,Caging and Database Services(Estimate),Standard Data Services LLC,1698006,N,SE-S1258011,202304139580386163,13-APR-23,2024,,13-APR-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,55.18,,68.84,S,Leads / Phone Lists(Estimate),Cloud Data Services,1698006,N,SE-S1258007,202304139580386161,13-APR-23,2024,,13-APR-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,68.84,,68.84,S,PHONEBANK IT/TECH SUPPORT(Estimate),Wired4Data,1698006,N,SE-S1258019,202304139580386164,13-APR-23,2024,,13-APR-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,221.54,,580.43,S,Caging and Database Services(Estimate),Standard Data Services LLC,1704885,N,SE-S1262481,202305189581549532,18-MAY-23,2024,,18-MAY-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,327.87,,580.43,S,Phonebank Payroll Services(Estimate),LAV Services LLC,1704885,N,SE-S1262485,202305189581549531,18-MAY-23,2024,,18-MAY-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,465.23,,580.43,S,Leads / Phone Lists(Estimate),Cloud Data Services,1704885,N,SE-S1262477,202305189581549530,18-MAY-23,2024,,18-MAY-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,580.43,,580.43,S,PHONEBANK IT/TECH SUPPORT(Estimate),Wired4Data,1704885,N,SE-S1262489,202305189581549533,18-MAY-23,2024,,18-MAY-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,119.95,,314.26,S,Caging and Database Services(Estimate),Standard Data Services LLC,1709136,N,SE-S1266731,202306299582426370,29-JUN-23,2024,,29-JUN-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,177.52,,314.26,S,Phonebank Payroll Services(Estimate),LAV Services LLC,1709136,N,SE-S1266735,202306299582426369,29-JUN-23,2024,,29-JUN-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,251.89,,314.26,S,Leads / Phone Lists(Estimate),Cloud Data Services,1709136,N,SE-S1266727,202306299582426368,29-JUN-23,2024,,29-JUN-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,314.26,,314.26,S,PHONEBANK IT/TECH SUPPORT(Estimate),Wired4Data,1709136,N,SE-S1266739,202306299582426371,29-JUN-23,2024,,29-JUN-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,10.08,,22.77,S,Phonebank Payroll Services(Estimate),LAV Services LLC,1701656,N,SE-S1258143,202304209581194618,20-APR-23,2024,,20-APR-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,11.47,,22.77,S,Caging and Database Services(Estimate),Standard Data Services LLC,1701656,N,SE-S1258139,202304209581194619,20-APR-23,2024,,20-APR-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,18.25,,22.77,S,Leads / Phone Lists(Estimate),Cloud Data Services,1701656,N,SE-S1258135,202304209581194617,20-APR-23,2024,,20-APR-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,22.77,,22.77,S,PHONEBANK IT/TECH SUPPORT(Estimate),Wired4Data,1701656,N,SE-S1258147,202304209581194620,20-APR-23,2024,,20-APR-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,54.69,,143.27,S,Caging and Database Services(Estimate),Standard Data Services LLC,1706801,N,SE-S1263033,202306089581779058,08-JUN-23,2024,,08-JUN-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,80.93,,143.27,S,Phonebank Payroll Services(Estimate),LAV Services LLC,1706801,N,SE-S1263037,202306089581779057,08-JUN-23,2024,,08-JUN-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,114.84,,143.27,S,Leads / Phone Lists(Estimate),Cloud Data Services,1706801,N,SE-S1263029,202306089581779056,08-JUN-23,2024,,08-JUN-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,143.27,,143.27,S,PHONEBANK IT/TECH SUPPORT(Estimate),Wired4Data,1706801,N,SE-S1263041,202306089581779059,08-JUN-23,2024,,08-JUN-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,32.99,,74.52,S,Phonebank Payroll Services(Estimate),LAV Services LLC,1695377,N,SE-S1257259,202303309579693495,30-MAR-23,2024,,30-MAR-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,37.54,,74.52,S,Caging and Database Services(Estimate),Standard Data Services LLC,1695377,N,SE-S1257255,202303309579693496,30-MAR-23,2024,,30-MAR-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,59.73,,74.52,S,Leads / Phone Lists(Estimate),Cloud Data Services,1695377,N,SE-S1257251,202303309579693494,30-MAR-23,2024,,30-MAR-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,74.52,,74.52,S,PHONEBANK IT/TECH SUPPORT(Estimate),Wired4Data,1695377,N,SE-S1257263,202303309579693497,30-MAR-23,2024,,30-MAR-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,20.25,,9310.52,S,Caging and Database Services(Estimate),Standard Data Services LLC,1716539,N,SE-S1302663,202307209583944237,20-JUL-23,2024,,20-JUL-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,29.97,,9310.52,S,Phonebank Payroll Services(Estimate),LAV Services LLC,1716539,N,SE-S1302667,202307209583944236,20-JUL-23,2024,,20-JUL-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,42.52,,9310.52,S,Leads / Phone Lists(Estimate),Cloud Data Services,1716539,N,SE-S1302659,202307209583944235,20-JUL-23,2024,,20-JUL-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,53.05,,9310.52,S,PHONEBANK IT/TECH SUPPORT(Estimate),Wired4Data,1716539,N,SE-S1302671,202307209583944238,20-JUL-23,2024,,20-JUL-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,10.11,,22.84,S,Phonebank Payroll Services(Estimate),LAV Services LLC,1702470,N,SE-S1258275,202304279581306312,27-APR-23,2024,,27-APR-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,11.51,,22.84,S,Caging and Database Services(Estimate),Standard Data Services LLC,1702470,N,SE-S1258271,202304279581306313,27-APR-23,2024,,27-APR-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,18.31,,22.84,S,Leads / Phone Lists(Estimate),Cloud Data Services,1702470,N,SE-S1258267,202304279581306311,27-APR-23,2024,,27-APR-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,22.84,,22.84,S,PHONEBANK IT/TECH SUPPORT(Estimate),Wired4Data,1702470,N,SE-S1258279,202304279581306314,27-APR-23,2024,,27-APR-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,105.13,,275.44,S,Caging and Database Services(Estimate),Standard Data Services LLC,1710067,N,SE-S1266875,202307069582441479,06-JUL-23,2024,,06-JUL-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,155.59,,275.44,S,Phonebank Payroll Services(Estimate),LAV Services LLC,1710067,N,SE-S1266879,202307069582441478,06-JUL-23,2024,,06-JUL-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,220.77,,275.44,S,Leads / Phone Lists(Estimate),Cloud Data Services,1710067,N,SE-S1266871,202307069582441477,06-JUL-23,2024,,06-JUL-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,275.44,,275.44,S,PHONEBANK IT/TECH SUPPORT(Estimate),Wired4Data,1710067,N,SE-S1266883,202307069582441480,06-JUL-23,2024,,06-JUL-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,225.03,,398.37,S,Phonebank Payroll Services(Estimate),LAV Services LLC,1705934,N,SE-S1262749,202305259581680453,25-MAY-23,2024,,25-MAY-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,319.3,,398.37,S,Leads / Phone Lists(Estimate),Cloud Data Services,1705934,N,SE-S1262741,202305259581680452,25-MAY-23,2024,,25-MAY-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,398.37,,398.37,S,PHONEBANK IT/TECH SUPPORT(Estimate),Wired4Data,1705934,N,SE-S1262753,202305259581680455,25-MAY-23,2024,,25-MAY-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,138.88,,363.86,S,Caging and Database Services(Estimate),Standard Data Services LLC,1707496,N,SE-S1266443,202306159582159699,15-JUN-23,2024,,15-JUN-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,205.54,,363.86,S,Phonebank Payroll Services(Estimate),LAV Services LLC,1707496,N,SE-S1266447,202306159582159698,15-JUN-23,2024,,15-JUN-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,291.64,,363.86,S,Leads / Phone Lists(Estimate),Cloud Data Services,1707496,N,SE-S1266439,202306159582159697,15-JUN-23,2024,,15-JUN-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,363.86,,363.86,S,PHONEBANK IT/TECH SUPPORT(Estimate),Wired4Data,1707496,N,SE-S1266451,202306159582159700,15-JUN-23,2024,,15-JUN-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,87.35,,197.3,S,Phonebank Payroll Services(Estimate),LAV Services LLC,1703047,N,SE-S1258551,202305049581408908,04-MAY-23,2024,,04-MAY-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,99.4,,197.3,S,Caging and Database Services(Estimate),Standard Data Services LLC,1703047,N,SE-S1258547,202305049581408909,04-MAY-23,2024,,04-MAY-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,158.14,,197.3,S,Leads / Phone Lists(Estimate),Cloud Data Services,1703047,N,SE-S1258543,202305049581408907,04-MAY-23,2024,,04-MAY-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,197.3,,197.3,S,PHONEBANK IT/TECH SUPPORT(Estimate),Wired4Data,1703047,N,SE-S1258555,202305049581408910,04-MAY-23,2024,,04-MAY-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,30.58,,69.06,S,Phonebank Payroll Services(Estimate),LAV Services LLC,1696296,N,SE-S1257531,202304069579727537,06-APR-23,2024,,06-APR-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,34.79,,69.06,S,Caging and Database Services(Estimate),Standard Data Services LLC,1696296,N,SE-S1257423,202304069579727538,06-APR-23,2024,,06-APR-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,55.35,,69.06,S,Leads / Phone Lists(Estimate),Cloud Data Services,1696296,N,SE-S1257419,202304069579727536,06-APR-23,2024,,06-APR-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,69.06,,69.06,S,PHONEBANK IT/TECH SUPPORT(Estimate),Wired4Data,1696296,N,SE-S1257427,202304069579727539,06-APR-23,2024,,06-APR-23
S6MT00162,"TESTER, R. JON",C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,P,MT,00,S,DEMOCRATIC PARTY,152.05,,398.37,S,Caging and Database Services(Estimate),Standard Data Services LLC,1705934,N,SE-S1262745,202305259581680454,25-MAY-23,2024,,25-MAY-23
,"Harris, Kamala",C99002396,AMERICAN POLITICAL ACTION COMMITTEE,G,,00,P,,2500,28-AUG-24,,O,Fundraising List Rental,Brand Avalanche Media,1813268,N,WFT20247281218-1,202408289675291146,28-AUG-24,2024,,28-AUG-24
,"Trump, Donald",C99002396,AMERICAN POLITICAL ACTION COMMITTEE,G,,00,P,,30000,22-OCT-24,190000,S,Television Advertising,RRTV Media,1835936,N,WFT20249221740-1,202410229710100504,22-OCT-24,2024,,22-OCT-24
,"Trump, Donald",C99002396,AMERICAN POLITICAL ACTION COMMITTEE,G,,00,P,,20000,16-OCT-24,160000,S,Television Advertising,RRTV Media,1831642,N,WFT2024918116-1,202410189698659761,18-OCT-24,2024,,17-OCT-24
,"Trump, Donald",C99002396,AMERICAN POLITICAL ACTION COMMITTEE,G,,00,P,,240298.1,18-OCT-24,240298.1,S,GOTV P2P Text Messages,Red Spark Strategy,1831642,N,WFT2024918114-1,202410189698659761,18-OCT-24,2024,,21-OCT-24
,"Trump, Donald",C99002396,AMERICAN POLITICAL ACTION COMMITTEE,G,,00,P,,20000,24-SEP-24,120000,S,Television Advertising,RRTV Media,1818488,N,WFT20248241518-1,202409249684722926,24-SEP-24,2024,,24-SEP-24
,"Trump, Donald",C99002396,AMERICAN POLITICAL ACTION COMMITTEE,G,,00,P,,20000,07-OCT-24,140000,S,Television Advertising,RRTV Media,1821038,N,WFT2024971237-1,202410079684808354,07-OCT-24,2024,,07-OCT-24
,"Trump, Donald",C99002396,AMERICAN POLITICAL ACTION COMMITTEE,G,,00,P,,40548,07-OCT-24,40548,S,GOTV Digital Advertising,Red Spark Strategy,1821038,N,WFT2024971238-1,202410079684808354,07-OCT-24,2024,,07-OCT-24
,"Trump, Donald",C99002396,AMERICAN POLITICAL ACTION COMMITTEE,G,,00,P,,55383,01-NOV-24,95931,S,GOTV Email Costs,Red Spark Strategy,1846304,N,WFT2024101122-1,202411019719915104,01-NOV-24,2024,,01-NOV-24
,"Trump, Donald",C99002396,AMERICAN POLITICAL ACTION COMMITTEE,G,,00,P,,20000,17-OCT-24,160000,S,Television Advertising,RRTV Media,1859991,A1,WFT2024918116-1,202412149739921356,14-DEC-24,2024,1831642,17-OCT-24
,"Trump, Donald",C99002396,AMERICAN POLITICAL ACTION COMMITTEE,G,,00,P,,240298.1,18-OCT-24,240298.1,S,GOTV P2P Text Messages,Red Spark Strategy,1859991,A1,WFT2024918114-1,202412149739921356,14-DEC-24,2024,1831642,21-OCT-24
,"Trump, Donald",C99002396,AMERICAN POLITICAL ACTION COMMITTEE,G,,00,P,,10000,,100000,S,Television Advertising,RRTV Media,1814916,N,WFT20248111136-1,202409119675418524,11-SEP-24,2024,,16-SEP-24
,"Trump, Donald",C99002396,AMERICAN POLITICAL ACTION COMMITTEE,G,,00,P,,53373,07-OCT-24,93921,S,GOTV Email Costs,Red Spark Strategy,1821038,N,WFT2024971239-1,202410079684808355,07-OCT-24,2024,,07-OCT-24
,"Trump, Donald",C99002396,AMERICAN POLITICAL ACTION COMMITTEE,G,,00,P,,15000,,90000,S,Television Advertising,RRTV Media,1813919,N,WFT2024841119-1,202409049675349464,04-SEP-24,2024,,09-SEP-24
H2CA39151,"Ching, Eric",C00823468,America Upheld,G,CA,38,H,REPUBLICAN PARTY,10000,09-JUL-24,10000,S,Data harvesting,"CDMG, Inc",1848695,A1,E-190,202411139719969888,13-NOV-24,2024,1806502,09-JUL-24
,"Fitzpatrick, Brian",C00007880,"America's Credit Unions PAC of Credit Union National Association, Inc.",G,PA,01,H,,190750,27-SEP-24,190750,S,Digital advertising production & buy,Sagac Public Affairs LLC,1818835,N,6914664,202409279684752678,27-SEP-24,2024,,27-SEP-24
,"Fitzpatrick, Brian",C00007880,"America's Credit Unions PAC of Credit Union National Association, Inc.",G,PA,01,H,,31050,27-SEP-24,31050,S,Radio production & buy,Sagac Public Affairs LLC,1818835,N,6914675,202409279684752678,27-SEP-24,2024,,27-SEP-24
,"Fitzpatrick, Brian",C00007880,"America's Credit Unions PAC of Credit Union National Association, Inc.",G,PA,01,H,,178200,27-SEP-24,178200,S,Direct mail printing & postage,Sagac Public Affairs LLC,1818835,N,6914676,202409279684752679,27-SEP-24,2024,,27-SEP-24
,"LAWLER, MICHAEL",C00007880,"America's Credit Unions PAC of Credit Union National Association, Inc.",G,NY,17,H,,136056.02,27-SEP-24,136056.02,S,Digital ad production & buy,The Lukens Company,1818833,N,6915036,202409279684752675,27-SEP-24,2024,,27-SEP-24
,"LAWLER, MICHAEL",C00007880,"America's Credit Unions PAC of Credit Union National Association, Inc.",G,NY,17,H,,253943.98,27-SEP-24,253943.98,S,Direct mail printing & postage,The Lukens Company,1818833,N,6915025,202409279684752675,27-SEP-24,2024,,27-SEP-24
,"LAWLER, MICHAEL",C00007880,"America's Credit Unions PAC of Credit Union National Association, Inc.",G,NY,17,H,,10000,27-SEP-24,10000,S,Text messages,The Lukens Company,1818833,N,6915039,202409279684752676,27-SEP-24,2024,,27-SEP-24
,"TESTER, R. JON",C00007880,"America's Credit Unions PAC of Credit Union National Association, Inc.",G,MT,00,S,,443911.5,13-SEP-24,443911.5,S,Direct mail printing & postage,Elevated Campaigns,1815334,N,6894049,202409139675430627,13-SEP-24,2024,,13-SEP-24
,"TESTER, R. JON",C00007880,"America's Credit Unions PAC of Credit Union National Association, Inc.",G,MT,00,S,,13000,13-SEP-24,13000,S,Text Messages,Elevated Campaigns,1815334,N,6894052,202409139675430628,13-SEP-24,2024,,13-SEP-24
,"TESTER, R. JON",C00007880,"America's Credit Unions PAC of Credit Union National Association, Inc.",G,MT,00,S,,8000,13-SEP-24,8000,S,Website design & hosting,Elevated Campaigns,1815334,N,6894051,202409139675430628,13-SEP-24,2024,,13-SEP-24
,"TESTER, R. JON",C00007880,"America's Credit Unions PAC of Credit Union National Association, Inc.",G,MT,00,S,,535004,13-SEP-24,535004,S,Digital advertising production and ad buy,Elevated Campaigns,1815334,N,6894050,202409139675430627,13-SEP-24,2024,,13-SEP-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,00,S,DEMOCRATIC PARTY,105393.67,26-SEP-24,11894321.96,O,RADIO PLACEMENT,MAIN STREET MEDIA GROUP,1819412,N,SE.2,202410019684773749,01-OCT-24,2024,,01-OCT-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,00,S,DEMOCRATIC PARTY,117371.61,01-OCT-24,11894321.96,O,ONLINE ADVERTISING,STARBOARD ADVERTISING,1819412,N,SE.3,202410019684773750,01-OCT-24,2024,,01-OCT-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,00,S,DEMOCRATIC PARTY,96622.66,04-SEP-24,4455050.06,O,RADIO PLACEMENT,MAIN STREET MEDIA GROUP,1814728,N,SE.2,202409109675402631,10-SEP-24,2024,,10-SEP-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,00,S,DEMOCRATIC PARTY,117309.12,10-SEP-24,4455050.06,O,ONLINE ADVERTISING,STARBOARD ADVERTISING,1814728,N,SE.3,202409109675402632,10-SEP-24,2024,,10-SEP-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,00,S,DEMOCRATIC PARTY,2078874.76,04-SEP-24,4455050.06,O,TV/MEDIA PLACEMENT,MAIN STREET MEDIA GROUP,1814728,N,SE.1,202409109675402631,10-SEP-24,2024,,10-SEP-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,00,S,DEMOCRATIC PARTY,1500.47,03-SEP-24,2162243.52,O,RADIO PRODUCTION,MCCARTHY HENNINGS WHALEN INC.,1813755,N,SE.4,202409039675341535,03-SEP-24,2024,,03-SEP-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,00,S,DEMOCRATIC PARTY,4000,03-SEP-24,2162243.52,O,WEB AD,RICHARD SALES MEDIA,1813755,N,SE.6,202409039675341536,03-SEP-24,2024,,03-SEP-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,00,S,DEMOCRATIC PARTY,6865.98,03-SEP-24,2162243.52,O,TV/MEDIA PRODUCTION,MCCARTHY HENNINGS WHALEN INC.,1813755,N,SE.3,202409039675341535,03-SEP-24,2024,,03-SEP-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,00,S,DEMOCRATIC PARTY,97972.14,28-AUG-24,2162243.52,O,RADIO PLACEMENT,MAIN STREET MEDIA GROUP,1813755,N,SE.2,202409039675341534,03-SEP-24,2024,,03-SEP-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,00,S,DEMOCRATIC PARTY,117309.12,03-SEP-24,2162243.52,O,ONLINE ADVERTISING,STARBOARD ADVERTISING,1813755,N,SE.5,202409039675341536,03-SEP-24,2024,,03-SEP-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,00,S,DEMOCRATIC PARTY,1934595.81,28-AUG-24,2162243.52,O,TV/MEDIA PLACEMENT,MAIN STREET MEDIA GROUP,1813755,N,SE.1,202409039675341534,03-SEP-24,2024,,03-SEP-24
S6MT00162,"TESTER, R. JON",C00487363,American Crossroads,G,MT,00,S,DEMOCRATIC PARTY,1350.47,12-SEP-24,4467463.01,O,RADIO PRODUCTION,MCCARTHY HENNINGS WHALEN INC.,1815165,N,SE.2,202409129675422421,12-SEP-24,2024,,12-SEP-24
